"_id","_labels","BetweennessCentrality","ClosenessCentrality","DegreeCentrality","EigenCentrality","hitsauth","hitshub","name","newProperty","pagerank","_start","_end","_type","name"
"128",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","iii","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"129",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","commitment","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"130",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","iv","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"131",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","n–2","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"132",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","percentage","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"133",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","vi    appropriate remark","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"134",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","subdivision","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"135",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","article 471","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"136",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","reference","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"137",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","basic act","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"138",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","nature","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"139",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","purpose","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"140",":Tail","0.0","0.6666666666666666","0.0","0.12584263606263196","0.1782834018561962","0.0","section","by appropriate remarks    (ii) in the section of the budget relating to the commission","0.18535468750000003",,,,
"141",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","structure","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"142",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","regard","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"143",":Tail","0.0","0.6","0.0","0.08294391335708524","0.16600554587340768","0.0","staff","in the general statement of revenue and expenditure: the estimated revenue of the union for the current financial year concerned (year n) (ii) the estimated revenue for the current financial year and the revenue for year n2 (iii) the commitment and payment appropriations for year n (iv) the commitment and payment appropriations for the current financial year the expenditure committed and the expenditure paid in year n–2 the latter also expressed as a percentage of the budget of year n (vi) appropriate remarks on each subdivision as set out in article 47(1) including the references of the basic act where one exists as well as all appropriate explanations concerning the nature and purpose of the appropriations in each section the revenue and expenditure following the same structure as set out in point with regard to staff","0.15624218750000005",,,,
"144",":Tail","0.0","0.6","0.0","0.08294391335708524","0.0014680752850613726","0.0","contribution","to in article 70 which receives a contribution charged to the budget","0.19232291666666668",,,,
"145",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","1.05238514729137E-30","0.0","relevant operation","to the relevant operations","0.2955625",,,,
"146",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","0.012277855982788506","0.0","appropriate remark","by appropriate remarks    (ii) in the section of the budget relating to the commission","0.1791125",,,,
"147",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","0.012277855982788506","0.0","commission","by appropriate remarks    (ii) in the section of the budget relating to the commission","0.1791125",,,,
"148",":Tail","0.0","0.6","0.0","0.08294391335708524","0.0012288114897671964","0.0","relevant document","any other relevant documents in addition to the documents referred to in paragraph 1 to the budget","0.17787291666666669",,,,
"149",":Tail","0.0","0.6","0.0","0.08294391335708524","0.0012288114897671964","0.0","addition","any other relevant documents in addition to the documents referred to in paragraph 1 to the budget","0.17787291666666669",,,,
"150",":Tail","0.0","0.6","0.0","0.08294391335708524","0.0012288114897671964","0.0","document","any other relevant documents in addition to the documents referred to in paragraph 1 to the budget","0.17787291666666669",,,,
"151",":Tail","0.0","0.6","0.0","0.08294391335708524","0.008747230360674775","0.0","article 521","to in point of article 52(1","0.18028125",,,,
"152",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","5.517529041030978E-25","0.0","excess","in excess of the limit","0.23181250000000003",,,,
"153",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","5.517529041030978E-25","0.0","limit","in excess of the limit","0.23181250000000003",,,,
"154",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","1.05238514729137E-30","0.0","second subparagraph","to in the second subparagraph","0.31362500000000004",,,,
"155",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","0.007278244663725809","0.0","act","the appropriations available in the budget such an act shall not be implemented in financial terms until the budget has been amended accordingly where","0.20896875",,,,
"156",":Tail","0.0","0.6666666666666666","0.0","0.04299989020680556","0.007278244663725809","0.0","financial term","the appropriations available in the budget such an act shall not be implemented in financial terms until the budget has been amended accordingly where","0.20896875",,,,
"157",":Article","0.0","0.0","1.0","1.0116750125885604E-4","0.0","4.674781504206451E-15","Article 40  Estimated budget of the Union bodies referred to in Article 70 ","","0.15000000000000002",,,,
"158",":Article","0.0","0.0","8.0","1.0116750125885604E-4","0.0","2.0971434355233554E-13","Article 41  Draft budget ","","0.15000000000000002",,,,
"159",":Article","0.0","0.0","2.0","1.0116750125885604E-4","0.0","1.90734084346637E-25","Article 42  Letter of amendment to the draft budget ","","0.15000000000000002",,,,
"160",":Article","0.0","0.0","2.0","1.0116750125885604E-4","0.0","1.90734084346637E-25","Article 44  Draft amending budgets ","","0.15000000000000002",,,,
"161",":Article","0.0","0.0","1.0","1.0116750125885604E-4","0.0","1.8189819750465106E-31","Article 45  Early transmission of estimates and draft budgets ","","0.15000000000000002",,,,
"162",":Article","0.0","0.0","1.0","1.0116750125885604E-4","0.0","1.8189819750465106E-31","Article 47  Budget nomenclature ","","0.15000000000000002",,,,
"163",":Article","0.0","0.0","2.0","1.0116750125885604E-4","0.0","5.594046535372676E-15","Article 48  Negative revenue ","","0.15000000000000002",,,,
"164",":Article","0.0","0.0","5.0","1.0116750125885604E-4","0.0","1.3642433389251617E-14","Article 49  Provisions ","","0.15000000000000002",,,,
"165",":Article","0.0","0.0","2.0","1.0116750125885604E-4","0.0","4.873312752812753E-23","Article 50  Negative reserve ","","0.15000000000000002",,,,
"166",":Article","0.0","0.0","1.0","1.0116750125885604E-4","0.0","3.0118729190465967E-23","Article 51  Emergency Aid Reserve ","","0.15000000000000002",,,,
"167",":Article","0.0","0.0","6.0","1.0116750125885604E-4","0.0","2.84475657789344E-14","Article 52  Presentation of the budget ","","0.15000000000000002",,,,
"168",":Article","0.0","0.0","3.0","1.0116750125885604E-4","0.0","6.96333456616292E-15","Article 53  Rules on the establishment plans for staff ","","0.15000000000000002",,,,
"169",":Article","0.0","0.0","1.0","1.0116750125885604E-4","0.0","1.8189819750465106E-31","Article 55  Compliance of Union acts with the budget ","","0.15000000000000002",,,,
,,,,,,,,,,,"0","30","REL","refer"
,,,,,,,,,,,"0","31","REL","refer"
,,,,,,,,,,,"0","32","REL","refer"
,,,,,,,,,,,"0","33","REL","refer"
,,,,,,,,,,,"1","34","REL","contain"
,,,,,,,,,,,"1","35","REL","contain"
,,,,,,,,,,,"1","36","REL","contain"
,,,,,,,,,,,"1","37","REL","contain"
,,,,,,,,,,,"1","38","REL","contain"
,,,,,,,,,,,"1","39","REL","contain"
,,,,,,,,,,,"2","40","REL","comprise"
,,,,,,,,,,,"2","41","REL","comprise"
,,,,,,,,,,,"2","42","REL","comprise"
,,,,,,,,,,,"2","43","REL","comprise"
,,,,,,,,,,,"2","44","REL","comprise"
,,,,,,,,,,,"2","45","REL","comprise"
,,,,,,,,,,,"2","46","REL","comprise"
,,,,,,,,,,,"2","47","REL","comprise"
,,,,,,,,,,,"2","36","REL","comprise"
,,,,,,,,,,,"2","48","REL","comprise"
,,,,,,,,,,,"3","47","REL","provide"
,,,,,,,,,,,"3","36","REL","provide"
,,,,,,,,,,,"3","49","REL","provide"
,,,,,,,,,,,"3","50","REL","provide"
,,,,,,,,,,,"1","51","REL","contain"
,,,,,,,,,,,"1","52","REL","contain"
,,,,,,,,,,,"1","53","REL","contain"
,,,,,,,,,,,"1","54","REL","contain"
,,,,,,,,,,,"1","55","REL","contain"
,,,,,,,,,,,"1","56","REL","present"
,,,,,,,,,,,"1","57","REL","present"
,,,,,,,,,,,"1","58","REL","present"
,,,,,,,,,,,"1","59","REL","present"
,,,,,,,,,,,"1","60","REL","present"
,,,,,,,,,,,"1","61","REL","present"
,,,,,,,,,,,"1","62","REL","present"
,,,,,,,,,,,"4","63","REL","make"
,,,,,,,,,,,"4","64","REL","make"
,,,,,,,,,,,"4","65","REL","make"
,,,,,,,,,,,"4","33","REL","make"
,,,,,,,,,,,"4","52","REL","make"
,,,,,,,,,,,"4","66","REL","make"
,,,,,,,,,,,"5","52","REL","include"
,,,,,,,,,,,"5","66","REL","include"
,,,,,,,,,,,"6","67","REL","exceed"
,,,,,,,,,,,"6","68","REL","exceed"
,,,,,,,,,,,"6","69","REL","exceed"
,,,,,,,,,,,"7","70","REL","include"
,,,,,,,,,,,"7","71","REL","include"
,,,,,,,,,,,"7","72","REL","include"
,,,,,,,,,,,"7","73","REL","include"
,,,,,,,,,,,"7","74","REL","include"
,,,,,,,,,,,"7","64","REL","include"
,,,,,,,,,,,"7","75","REL","include"
,,,,,,,,,,,"7","76","REL","include"
,,,,,,,,,,,"8","77","REL","attach"
,,,,,,,,,,,"8","78","REL","attach"
,,,,,,,,,,,"8","79","REL","attach"
,,,,,,,,,,,"8","80","REL","show"
,,,,,,,,,,,"8","81","REL","show"
,,,,,,,,,,,"8","58","REL","show"
,,,,,,,,,,,"8","47","REL","show"
,,,,,,,,,,,"9","31","REL","refer"
,,,,,,,,,,,"10","82","REL","include"
,,,,,,,,,,,"10","83","REL","include"
,,,,,,,,,,,"10","84","REL","include"
,,,,,,,,,,,"11","85","REL","present"
,,,,,,,,,,,"11","86","REL","present"
,,,,,,,,,,,"12","87","REL","accompany"
,,,,,,,,,,,"12","88","REL","accompany"
,,,,,,,,,,,"12","65","REL","accompany"
,,,,,,,,,,,"12","89","REL","accompany"
,,,,,,,,,,,"12","90","REL","accompany"
,,,,,,,,,,,"12","85","REL","accompany"
,,,,,,,,,,,"12","91","REL","accompany"
,,,,,,,,,,,"13","92","REL","make"
,,,,,,,,,,,"13","93","REL","make"
,,,,,,,,,,,"13","31","REL","make"
,,,,,,,,,,,"13","94","REL","make"
,,,,,,,,,,,"14","95","REL","correspond"
,,,,,,,,,,,"14","96","REL","include"
,,,,,,,,,,,"14","97","REL","include"
,,,,,,,,,,,"15","98","REL","contain"
,,,,,,,,,,,"15","99","REL","contain"
,,,,,,,,,,,"15","100","REL","contain"
,,,,,,,,,,,"15","75","REL","contain"
,,,,,,,,,,,"16","101","REL","be"
,,,,,,,,,,,"16","102","REL","show"
,,,,,,,,,,,"16","35","REL","show"
,,,,,,,,,,,"16","103","REL","show"
,,,,,,,,,,,"17","104","REL","include"
,,,,,,,,,,,"18","104","REL","enter"
,,,,,,,,,,,"18","105","REL","enter"
,,,,,,,,,,,"19","106","REL","be"
,,,,,,,,,,,"19","107","REL","be"
,,,,,,,,,,,"19","45","REL","be"
,,,,,,,,,,,"19","108","REL","be"
,,,,,,,,,,,"19","109","REL","be"
,,,,,,,,,,,"19","32","REL","be"
,,,,,,,,,,,"19","110","REL","be"
,,,,,,,,,,,"19","111","REL","be"
,,,,,,,,,,,"19","112","REL","be"
,,,,,,,,,,,"18","112","REL","enter"
,,,,,,,,,,,"20","113","REL","be"
,,,,,,,,,,,"20","31","REL","be"
,,,,,,,,,,,"20","32","REL","be"
,,,,,,,,,,,"20","114","REL","be"
,,,,,,,,,,,"20","115","REL","be"
,,,,,,,,,,,"21","31","REL","provide"
,,,,,,,,,,,"22","116","REL","include"
,,,,,,,,,,,"22","117","REL","include"
,,,,,,,,,,,"22","118","REL","include"
,,,,,,,,,,,"23","119","REL","comprise"
,,,,,,,,,,,"22","120","REL","include"
,,,,,,,,,,,"22","121","REL","include"
,,,,,,,,,,,"22","122","REL","include"
,,,,,,,,,,,"15","123","REL","show"
,,,,,,,,,,,"15","35","REL","show"
,,,,,,,,,,,"15","36","REL","show"
,,,,,,,,,,,"15","37","REL","show"
,,,,,,,,,,,"15","124","REL","show"
,,,,,,,,,,,"15","125","REL","show"
,,,,,,,,,,,"15","126","REL","show"
,,,,,,,,,,,"15","127","REL","show"
,,,,,,,,,,,"15","128","REL","show"
,,,,,,,,,,,"15","129","REL","show"
,,,,,,,,,,,"157","0","CONTAINS",""
,,,,,,,,,,,"158","1","CONTAINS",""
,,,,,,,,,,,"158","2","CONTAINS",""
,,,,,,,,,,,"158","3","CONTAINS",""
,,,,,,,,,,,"158","4","CONTAINS",""
,,,,,,,,,,,"158","5","CONTAINS",""
,,,,,,,,,,,"158","6","CONTAINS",""
,,,,,,,,,,,"158","7","CONTAINS",""
,,,,,,,,,,,"158","8","CONTAINS",""
,,,,,,,,,,,"159","9","CONTAINS",""
,,,,,,,,,,,"159","10","CONTAINS",""
,,,,,,,,,,,"160","11","CONTAINS",""
,,,,,,,,,,,"160","12","CONTAINS",""
,,,,,,,,,,,"161","13","CONTAINS",""
,,,,,,,,,,,"162","14","CONTAINS",""
,,,,,,,,,,,"163","15","CONTAINS",""
,,,,,,,,,,,"163","16","CONTAINS",""
,,,,,,,,,,,"164","17","CONTAINS",""
,,,,,,,,,,,"164","18","CONTAINS",""
,,,,,,,,,,,"164","19","CONTAINS",""
,,,,,,,,,,,"164","20","CONTAINS",""
,,,,,,,,,,,"164","21","CONTAINS",""
,,,,,,,,,,,"165","22","CONTAINS",""
,,,,,,,,,,,"165","23","CONTAINS",""
,,,,,,,,,,,"166","22","CONTAINS",""
,,,,,,,,,,,"167","15","CONTAINS",""
,,,,,,,,,,,"15","119","REL","show"
,,,,,,,,,,,"15","86","REL","show"
,,,,,,,,,,,"15","130","REL","show"
,,,,,,,,,,,"15","131","REL","show"
,,,,,,,,,,,"15","132","REL","show"
,,,,,,,,,,,"15","133","REL","show"
,,,,,,,,,,,"15","134","REL","show"
,,,,,,,,,,,"15","135","REL","show"
,,,,,,,,,,,"15","136","REL","show"
,,,,,,,,,,,"15","137","REL","show"
,,,,,,,,,,,"15","138","REL","show"
,,,,,,,,,,,"15","139","REL","show"
,,,,,,,,,,,"15","45","REL","show"
,,,,,,,,,,,"15","140","REL","show"
,,,,,,,,,,,"15","141","REL","show"
,,,,,,,,,,,"15","49","REL","show"
,,,,,,,,,,,"15","142","REL","show"
,,,,,,,,,,,"15","143","REL","show"
,,,,,,,,,,,"0","144","REL","refer"
,,,,,,,,,,,"0","103","REL","refer"
,,,,,,,,,,,"24","80","REL","show"
,,,,,,,,,,,"24","56","REL","show"
,,,,,,,,,,,"24","81","REL","show"
,,,,,,,,,,,"24","46","REL","show"
,,,,,,,,,,,"25","145","REL","correspond"
,,,,,,,,,,,"26","146","REL","accompany"
,,,,,,,,,,,"26","125","REL","accompany"
,,,,,,,,,,,"26","140","REL","accompany"
,,,,,,,,,,,"26","103","REL","accompany"
,,,,,,,,,,,"26","147","REL","accompany"
,,,,,,,,,,,"21","148","REL","attach"
,,,,,,,,,,,"21","149","REL","attach"
,,,,,,,,,,,"21","150","REL","attach"
,,,,,,,,,,,"21","66","REL","attach"
,,,,,,,,,,,"21","103","REL","attach"
,,,,,,,,,,,"24","49","REL","refer"
,,,,,,,,,,,"24","151","REL","refer"
,,,,,,,,,,,"27","152","REL","make"
,,,,,,,,,,,"27","153","REL","make"
,,,,,,,,,,,"28","154","REL","refer"
,,,,,,,,,,,"29","45","REL","exceed"
,,,,,,,,,,,"29","103","REL","exceed"
,,,,,,,,,,,"29","155","REL","exceed"
,,,,,,,,,,,"29","156","REL","exceed"
,,,,,,,,,,,"167","0","CONTAINS",""
,,,,,,,,,,,"167","24","CONTAINS",""
,,,,,,,,,,,"167","25","CONTAINS",""
,,,,,,,,,,,"167","26","CONTAINS",""
,,,,,,,,,,,"167","21","CONTAINS",""
,,,,,,,,,,,"168","24","CONTAINS",""
,,,,,,,,,,,"168","27","CONTAINS",""
,,,,,,,,,,,"168","28","CONTAINS",""
,,,,,,,,,,,"169","29","CONTAINS",""
